id,text,label,sub_label,toxic_spans,tokens,toxic_list,BIO_tags
5235,شعور مخلوق ہے اور غیر مادی ہے، دماغ مادہ ہے اور خالق ہے۔ مطلب مادہ تو غیر مادہ کو تخلیق کر سکتا ہے مگر کیا غیر مادہ بھی مادہ کو تخلیق کر سکتا ہے؟:,non_toxic,normal,[],"['شعور', 'مخلوق', 'ہے', 'اور', 'غیر', 'مادی', 'ہے', '،', 'دماغ', 'مادہ', 'ہے', 'اور', 'خالق', 'ہے', '۔', 'مطلب', 'مادہ', 'تو', 'غیر', 'مادہ', 'کو', 'تخلیق', 'کر', 'سکتا', 'ہے', 'مگر', 'کیا', 'غیر', 'مادہ', 'بھی', 'مادہ', 'کو', 'تخلیق', 'کر', 'سکتا', 'ہے', '؟', ':']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5263,شیعہ مذہب ایک الگ مذہب ہے,non_toxic,normal,[],"['شیعہ', 'مذہب', 'ایک', 'الگ', 'مذہب', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O']"
5287,ہو سکتا ہے وہ ماں بیٹا ہوں عورت کافی زیادہ عمر کی ہے ایسے ہی کسی پہ بہتان مت باندھو,non_toxic,normal,[],"['ہو', 'سکتا', 'ہے', 'وہ', 'ماں', 'بیٹا', 'ہوں', 'عورت', 'کافی', 'زیادہ', 'عمر', 'کی', 'ہے', 'ایسے', 'ہی', 'کسی', 'پہ', 'بہتان', 'مت', 'باندھو']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5299,دل خون کے آنسو رو رہا ہے,non_toxic,normal,[],"['دل', 'خون', 'کے', 'آنسو', 'رو', 'رہا', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O']"
5300,ان کا ایڈریس مل سکتا ھے کیا ۔۔؟؟,non_toxic,normal,[],"['ان', 'کا', 'ایڈریس', 'مل', 'سکتا', 'ھے', 'کیا', '۔', '۔', '؟', '؟']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5312,دو سال سہتی رہی ۔ایسا نہیں ہوسکتا۔ یہ خود ہوگٸی ۔,non_toxic,normal,[],"['دو', 'سال', 'سہتی', 'رہی', '۔', 'ایسا', 'نہیں', 'ہوسکتا', '۔', 'یہ', 'خود', 'involve', 'ہوگٸی', '۔']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5313,کیا اپ میرے ساتھ اس لڑکی کی بات کرسکتا ہے,non_toxic,normal,[],"['کیا', 'اپ', 'میرے', 'ساتھ', 'اس', 'لڑکی', 'کی', 'بات', 'کرسکتا', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5314,دو سال تک کوئی کسی کو کیسے ڈرائے رکھ سکتا ہے۔ سمجھ سے باہر ہے,non_toxic,normal,[],"['دو', 'سال', 'تک', 'کوئی', 'کسی', 'کو', 'کیسے', 'ڈرائے', 'رکھ', 'سکتا', 'ہے', '۔', 'سمجھ', 'سے', 'باہر', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5341,نعت پاک سنیں میرے چینل پر انشاء اللّه مزہ آے گا,non_toxic,normal,[],"['نعت', 'پاک', 'سنیں', 'میرے', 'چینل', 'پر', 'انشاء', 'اللّه', 'مزہ', 'آے', 'گا']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5342,جب تک بے حیاٸی نہیں روکیں گے یہ سب و ہوتارہے گا,non_toxic,normal,[],"['جب', 'تک', 'بے', 'حیاٸی', 'نہیں', 'روکیں', 'گے', 'یہ', 'سب', 'و', 'ہوتارہے', 'گا']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5348,جناب آپ کے بات اچھا ھے دوسری اپ نے پٹھان کے بارے میں کچھ باتیں بتائی تو جناب ھم لوگ گھروں میں اپنے کو اچھی ناموں سے پکڑتے ہیں اور اس کے لیے اچھا نام رکتے ہیں مثال کے طور پر رانی یا شماع وغیرہ,non_toxic,normal,[],"['جناب', 'آپ', 'کے', 'بات', 'اچھا', 'ھے', 'دوسری', 'اپ', 'نے', 'پٹھان', 'کے', 'بارے', 'میں', 'کچھ', 'باتیں', 'بتائی', 'تو', 'جناب', 'ھم', 'لوگ', 'گھروں', 'میں', 'اپنے', 'کو', 'اچھی', 'ناموں', 'سے', 'پکڑتے', 'ہیں', 'اور', 'اس', 'کے', 'لیے', 'اچھا', 'نام', 'رکتے', 'ہیں', 'مثال', 'کے', 'طور', 'پر', 'رانی', 'یا', 'شماع', 'وغیرہ']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5349,آپ سے کچھ پوچھنا ہو تو کیسے پوچھا جا سکتا ہے واٹس ایپ پر تو اپ رپلائی ہی نہیں کر رہے جزاک اللہ خیر,non_toxic,normal,[],"['آپ', 'سے', 'کچھ', 'پوچھنا', 'ہو', 'تو', 'کیسے', 'پوچھا', 'جا', 'سکتا', 'ہے', 'واٹس', 'ایپ', 'پر', 'تو', 'اپ', 'رپلائی', 'ہی', 'نہیں', 'کر', 'رہے', 'جزاک', 'اللہ', 'خیر']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5350,کوئٹہ میں کچھ پٹھان قبائل میں بہو ساس کے سامنے بھی منہ کھول کر نہی آ تی بلکہ کافی لمبا گھونگھٹ نکال کر رہتی ہے گھر پہ خاندان کے دوسرے افراد کے سامنے شوہر کے سامنے بھی گھونگھٹ نکال کر آتی ہے کیوں کہ وہ اس کو ادب و احترام سمجھتے ہیں ان کی ثقافت کا حصہ ہے,non_toxic,normal,[],"['کوئٹہ', 'میں', 'کچھ', 'پٹھان', 'قبائل', 'میں', 'بہو', 'ساس', 'کے', 'سامنے', 'بھی', 'منہ', 'کھول', 'کر', 'نہی', 'آ', 'تی', 'بلکہ', 'کافی', 'لمبا', 'گھونگھٹ', 'نکال', 'کر', 'رہتی', 'ہے', 'گھر', 'پہ', 'خاندان', 'کے', 'دوسرے', 'افراد', 'کے', 'سامنے', 'شوہر', 'کے', 'سامنے', 'بھی', 'گھونگھٹ', 'نکال', 'کر', 'آتی', 'ہے', 'کیوں', 'کہ', 'وہ', 'اس', 'کو', 'ادب', 'و', 'احترام', 'سمجھتے', 'ہیں', 'ان', 'کی', 'ثقافت', 'کا', 'حصہ', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5369,"ساتدو : سورة الجن - دودو 

قُلۡ  اِنِّیۡ   لَنۡ یُّجِیۡرَنِیۡ  مِنَ  اللّٰہِ  اَحَدٌ   ۬ ۙ وَّ لَنۡ  اَجِدَ  مِنۡ  دُوۡنِہٖ   مُلۡتَحَدًا ﴿ۙ۲۲﴾

کہہ دیجئے کہ مجھے ہرگز کوئی اللہ سے بچا نہیں سکتا اور میں ہرگز اس کے سوا کوئی جائے  پناہ  بھی پا نہیں سکتا ۔",non_toxic,normal,[],"['Surat', 'No', 'ساتدو', ':', 'سورة', 'الجن', 'Ayat', 'No', 'دودو', 'قُل', 'اِنِّی', 'لَن', 'یُّجِی', 'رَنِی', 'مِنَ', 'اللّٰہِ', 'اَحَدٌ', 'وَّ', 'لَن', 'اَجِدَ', 'مِن', 'دُو', 'نِہٖ', 'مُل', 'تَحَدًا', '۲۲', 'کہہ', 'دیجئے', 'کہ', 'مجھے', 'ہرگز', 'کوئی', 'اللہ', 'سے', 'بچا', 'نہیں', 'سکتا', 'اور', 'میں', 'ہرگز', 'اس', 'کے', 'سوا', 'کوئی', 'جائے', 'پناہ', 'بھی', 'پا', 'نہیں', 'سکتا', '۔']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5392,وما أرسلناك الا رحمت اللعالمين . سارے عالمین کے لئے رحمت بنا کر بھیجا۔ اور یہاں آپ نے مرشد کو چھوڑ دیا ۔ قرآن مجید کی وحی رسول اللہ صلی اللہ علیہ وآلہ وسلم پر نازل ھوا۔ آپ پر جبریل نہیں آ سکتا۔ کیونکہ آپ جھوٹے ھو,non_toxic,normal,[],"['وما', 'أرسلناك', 'الا', 'رحمت', 'اللعالمين', 'سارے', 'عالمین', 'کے', 'لئے', 'رحمت', 'بنا', 'کر', 'بھیجا', '۔', 'اور', 'یہاں', 'آپ', 'نے', 'مرشد', 'کو', 'چھوڑ', 'دیا', '۔', 'قرآن', 'مجید', 'کی', 'وحی', 'رسول', 'اللہ', 'صلی', 'اللہ', 'علیہ', 'وآلہ', 'وسلم', 'پر', 'نازل', 'ھوا', '۔', 'آپ', 'پر', 'جبریل', 'نہیں', 'آ', 'سکتا', '۔', 'کیونکہ', 'آپ', 'جھوٹے', 'ھو']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'O']"
5401,"نا میں وہابی نا میں بابی میں ہوں مسلم علم روایتی۔۔
قرآن پر بخاری اور مسلم کی کتابوں کو فوقیت دینے والے اسکرین پر ان کتابوں کی جگہ قرآن کا ڈسپلے کرو-",non_toxic,normal,[],"['نا', 'میں', 'وہابی', 'نا', 'میں', 'بابی', 'میں', 'ہوں', 'مسلم', 'علم', 'روایتی', '۔', '۔', 'قرآن', 'پر', 'بخاری', 'اور', 'مسلم', 'کی', 'کتابوں', 'کو', 'فوقیت', 'دینے', 'والے', 'اسکرین', 'پر', 'ان', 'کتابوں', 'کی', 'جگہ', 'قرآن', 'کا', 'ڈسپلے', 'کرو']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5402,مرنے کے بعد مدد کرنے والا جو مرگیا وہ اپنی قبر میں اپنی نفسی میں ہوگا دنیاوی معاملات ختم کوئی مردہ زندہ کی مدد نہیں کر سکتا,non_toxic,normal,[],"['مرنے', 'کے', 'بعد', 'مدد', 'کرنے', 'والا', 'جو', 'مرگیا', 'وہ', 'اپنی', 'قبر', 'میں', 'اپنی', 'نفسی', 'میں', 'ہوگا', 'دنیاوی', 'معاملات', 'ختم', 'کوئی', 'مردہ', 'زندہ', 'کی', 'مدد', 'نہیں', 'کر', 'سکتا']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5417,اس سے بھی بہتر میں کارنامہ کر سکتا ہوں.  اس سے بھی زیادہ اچھا میں رو سکتا ہوں.,non_toxic,normal,[],"['اس', 'سے', 'بھی', 'بہتر', 'میں', 'کارنامہ', 'کر', 'سکتا', 'ہوں', 'اس', 'سے', 'بھی', 'زیادہ', 'اچھا', 'میں', 'رو', 'سکتا', 'ہوں']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5421,استاد جیسا کوئی بھی بیان نہیں کر سکتا,non_toxic,normal,[],"['استاد', 'جیسا', 'کوئی', 'بھی', 'بیان', 'نہیں', 'کر', 'سکتا']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5422,آپ لوگ اگر حق حق اور توحید کی تلاش میں ہیں تو مفتی راشد محمود رضوی صاحب کے بیانات سنیں ایک مرتبہ ٹرائی ضرور کریں امید ہے آپ کے کئی مسائل حل ہو جائیں گے,non_toxic,normal,[],"['آپ', 'لوگ', 'اگر', 'حق', 'حق', 'اور', 'توحید', 'کی', 'تلاش', 'میں', 'ہیں', 'تو', 'مفتی', 'راشد', 'محمود', 'رضوی', 'صاحب', 'کے', 'بیانات', 'سنیں', 'ایک', 'مرتبہ', 'ٹرائی', 'ضرور', 'کریں', 'امید', 'ہے', 'آپ', 'کے', 'کئی', 'مسائل', 'حل', 'ہو', 'جائیں', 'گے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7501,"امت پریشان ہیں، اور کافر ہر طرف سے امت کو گھیر رہا ہے اور یہ امت کو وہ والی لڑائی دکھا رہے ہیں جو چودہ سو سال سے ختم نہ ہو سکی؟؟؟ 
حضرت علی کرم اللہ وجہہ اہلبیت میں سے ہیں اور صحابہ اکرام رسول اللہﷺ کے ساتھی ہیں، مقابلہ اور موازنہ بنتا ہی نہیں ہے۔ 
موجودہ حالات میں امت کی رہنمائی موجودہ مسائل کے متعلق کرنے کی بجائے امت کو ان مسائل میں الجھا رکھا ہے جو چودہ سو سال سے حل نہ ہو سکے۔ 
اسی لیے علامہ اقبال رحمتہ اللہ علیہ نے ایسے ملا حضرات کو فساد فی سبیل اللہ  قرار دیا۔",non_toxic,normal,[],"['امت', 'پریشان', 'ہیں،', 'اور', 'کافر', 'ہر', 'طرف', 'سے', 'امت', 'کو', 'گھیر', 'رہا', 'ہے', 'اور', 'یہ', 'امت', 'کو', 'وہ', 'والی', 'لڑائی', 'دکھا', 'رہے', 'ہیں', 'جو', 'چودہ', 'سو', 'سال', 'سے', 'ختم', 'نہ', 'ہو', 'سکی؟؟؟', 'حضرت', 'علی', 'کرم', 'اللہ', 'وجہہ', 'اہلبیت', 'میں', 'سے', 'ہیں', 'اور', 'صحابہ', 'اکرام', 'رسول', 'اللہﷺ', 'کے', 'ساتھی', 'ہیں،', 'مقابلہ', 'اور', 'موازنہ', 'بنتا', 'ہی', 'نہیں', 'ہے۔', 'موجودہ', 'حالات', 'میں', 'امت', 'کی', 'رہنمائی', 'موجودہ', 'مسائل', 'کے', 'متعلق', 'کرنے', 'کی', 'بجائے', 'امت', 'کو', 'ان', 'مسائل', 'میں', 'الجھا', 'رکھا', 'ہے', 'جو', 'چودہ', 'سو', 'سال', 'سے', 'حل', 'نہ', 'ہو', 'سکے۔', 'اسی', 'لیے', 'علامہ', 'اقبال', 'رحمتہ', 'اللہ', 'علیہ', 'نے', 'ایسے', 'ملا', 'حضرات', 'کو', 'فساد', 'فی', 'سبیل', 'اللہ', 'قرار', 'دیا۔']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7503,فرار  اور  بھاگنے  میں فرق  کیا  ہے ؟,non_toxic,normal,[],"['فرار', 'اور', 'بھاگنے', 'میں', 'فرق', 'کیا', 'ہے', '؟']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7516,"نہ میں  وہابی  نہ  میں  بابوجی کے داعی  نہ  میں  بلا وجہ  کسی کو  مانوں  افضل  جنہیں   جو  آدھی ذندگی  سے  ذیادہ  کفر میں گزاری ہو اور  جنگوں میں سے  فراری ہو ۔
ہم تو مانے اس کو  جسنے  سب سے پہلے  اسلام لائی   اور  جہادوں میں  رہے تھے  ثابت قدم رہے ہو  ۔۔ اور بھی بہت کچھ ہیں  ۔",non_toxic,normal,[],"['نہ', 'میں', 'وہابی', 'نہ', 'میں', 'بابوجی', 'کے', 'داعی', 'نہ', 'میں', 'بلا', 'وجہ', 'کسی', 'کو', 'مانوں', 'افضل', 'جنہیں', 'جو', 'آدھی', 'ذندگی', 'سے', 'ذیادہ', 'کفر', 'میں', 'گزاری', 'ہو', 'اور', 'جنگوں', 'میں', 'سے', 'فراری', 'ہو', '۔', 'ہم', 'تو', 'مانے', 'اس', 'کو', 'جسنے', 'سب', 'سے', 'پہلے', 'اسلام', 'لائی', 'اور', 'جہادوں', 'میں', 'رہے', 'تھے', 'ثابت', 'قدم', 'رہے', 'ہو', '۔۔', 'اور', 'بھی', 'بہت', 'کچھ', 'ہیں', '۔']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7517,ہمیشہ فرار والے ہی فرار ہوتے ہیں,non_toxic,normal,[],"['ہمیشہ', 'فرار', 'والے', 'ہی', 'فرار', 'ہوتے', 'ہیں']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O']"
7520,عربی کا فرار اردو میں تشریف ہو گا ھھھھھھ,non_toxic,normal,[],"['عربی', 'کا', 'فرار', 'اردو', 'میں', 'تشریف', 'ہو', 'گا', 'ھھھھھھ']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7521,احد میں فرار خندق میں فرار حنین میں فرار خیبر میں فرار,non_toxic,normal,[],"['احد', 'میں', 'فرار', 'خندق', 'میں', 'فرار', 'حنین', 'میں', 'فرار', 'خیبر', 'میں', 'فرار']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7522,علی ؑ کرار ہے غیر فرار ہے,non_toxic,normal,[],"['علی', 'ؑ', 'کرار', 'ہے', 'غیر', 'فرار', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O']"
7523,"فرار اور بھاگنا توہین ہے 

تشریف لے جانا کہو کیونکہ یہ افضلیت کی بات ہے",non_toxic,normal,[],"['فرار', 'اور', 'بھاگنا', 'توہین', 'ہے', 'تشریف', 'لے', 'جانا', 'کہو', 'کیونکہ', 'یہ', 'افضلیت', 'کی', 'بات', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7527,فرار کا لفظ ویسے زیادہ برا لگتا ہے,non_toxic,normal,[],"['فرار', 'کا', 'لفظ', 'ویسے', 'زیادہ', 'برا', 'لگتا', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7529,واعظ تنگ نظر نے مجھے کافر جانا ۔۔اور کافر یہ سمجھتا ہے کہ مسلمان ہوں میں۔,non_toxic,normal,[],"['واعظ', 'تنگ', 'نظر', 'نے', 'مجھے', 'کافر', 'جانا', '۔۔اور', 'کافر', 'یہ', 'سمجھتا', 'ہے', 'کہ', 'مسلمان', 'ہوں', 'میں۔']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7530,"دل کر رہا ہے د والے کے تلے آجائے تم سب اور فرقوں کے فرقے ڈھوب جائیں ان کے تلوار تلے
فلا کافر ہے تو فلا کافر ہے",non_toxic,normal,[],"['دل', 'کر', 'رہا', 'ہے', 'د', 'والے', 'کے', 'تلے', 'آجائے', 'تم', 'سب', 'اور', 'فرقوں', 'کے', 'فرقے', 'ڈھوب', 'جائیں', 'ان', 'کے', 'تلوار', 'تلے', 'فلا', 'کافر', 'ہے', 'تو', 'فلا', 'کافر', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7533,"یہ فیصلہ کرنے کے لئے اللہ رب العزت پھر کسی ہلاکو خان کو بھیج دیں گے
جب مسلمانوں نے کفار کو دعوت دینا چھوڑ دیا تو آپس میں ایک دوسرے کو کافر کہنا شروع کر دیا
وقالت الیہود ليست النصارى على شيء وقالت النصارى ليست اليهود ولا شيء وهم يتلون الكتاب  کا مصداق بن گۓ۔",non_toxic,normal,[],"['یہ', 'فیصلہ', 'کرنے', 'کے', 'لئے', 'اللہ', 'رب', 'العزت', 'پھر', 'کسی', 'ہلاکو', 'خان', 'کو', 'بھیج', 'دیں', 'گے', 'جب', 'مسلمانوں', 'نے', 'کفار', 'کو', 'دعوت', 'دینا', 'چھوڑ', 'دیا', 'تو', 'آپس', 'میں', 'ایک', 'دوسرے', 'کو', 'کافر', 'کہنا', 'شروع', 'کر', 'دیا', 'وقالت', 'الیہود', 'ليست', 'النصارى', 'على', 'شيء', 'وقالت', 'النصارى', 'ليست', 'اليهود', 'ولا', 'شيء', 'وهم', 'يتلون', 'الكتاب', 'کا', 'مصداق', 'بن', 'گۓ۔']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7535,پوری دنیاء مسلمانو کو تباہ کرنے کا مناظرہ کررہے ہے اور یہ حضرات مسلمان کو کافربناء نے کا مناظرہ کررہے ہے,non_toxic,normal,[],"['پوری', 'دنیاء', 'مسلمانو', 'کو', 'تباہ', 'کرنے', 'کا', 'مناظرہ', 'کررہے', 'ہے', 'اور', 'یہ', 'حضرات', 'مسلمان', 'کو', 'کافربناء', 'نے', 'کا', 'مناظرہ', 'کررہے', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'O', 'O', 'O', 'O', 'O']"
7538,"دنیا کے ہر فرقے نے ایک دوسرے کو کافر کہا 
ایک کافر تھا جس نے ہم سب کو مسلمان کہا",non_toxic,normal,[],"['دنیا', 'کے', 'ہر', 'فرقے', 'نے', 'ایک', 'دوسرے', 'کو', 'کافر', 'کہا', 'ایک', 'کافر', 'تھا', 'جس', 'نے', 'ہم', 'سب', 'کو', 'مسلمان', 'کہا']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7540,"وقت کا ضیاء
مسلمان مسلمان سے بے مقصد بعث کررہے ہیں اور ساتھ ساتھ غلیظ باتیں بھی کررہے ہیں",non_toxic,normal,[],"['وقت', 'کا', 'ضیاء', 'مسلمان', 'مسلمان', 'سے', 'بے', 'مقصد', 'بعث', 'کررہے', 'ہیں', 'اور', 'ساتھ', 'ساتھ', 'غلیظ', 'باتیں', 'بھی', 'کررہے', 'ہیں']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'O', 'O', 'O']"
7542,اللہ اکبر ۔بہت دکھ ہوا آپ صلی اللہ علیہ وسلم کی امت کی یہ حالت دیکھ کر۔ایسی زبان شاید کافروں کے خلاف بھی نہیں سنی۔اللہ پاک امت مسلمہ کی حالت پے رحم فرمائے۔کافر مسلمانوں کو گاجر مولی کی طرح کاٹ کاٹ کے پھینک رہے ہیں اور ہم آپس میں دست گریباں ہیں,non_toxic,normal,[],"['اللہ', 'اکبر', '۔بہت', 'دکھ', 'ہوا', 'آپ', 'صلی', 'اللہ', 'علیہ', 'وسلم', 'کی', 'امت', 'کی', 'یہ', 'حالت', 'دیکھ', 'کر۔ایسی', 'زبان', 'شاید', 'کافروں', 'کے', 'خلاف', 'بھی', 'نہیں', 'سنی۔اللہ', 'پاک', 'امت', 'مسلمہ', 'کی', 'حالت', 'پے', 'رحم', 'فرمائے۔کافر', 'مسلمانوں', 'کو', 'گاجر', 'مولی', 'کی', 'طرح', 'کاٹ', 'کاٹ', 'کے', 'پھینک', 'رہے', 'ہیں', 'اور', 'ہم', 'آپس', 'میں', 'دست', 'گریباں', 'ہیں']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
